fir_id,criminal_id,role,id
15ddd2a9-c297-4e95-aea2-e0523ee1969d,0dbb13ad-970f-4a79-aba7-71fc48efe02b,accused,5a1ff312-48a2-4850-baaf-f76b726ffcdf
7317963d-c212-439b-bde8-5c1f81f3684b,fea975d0-6440-4fd0-991c-b824df0f6fab,accused,5a823344-5f21-464e-a838-893b72b397d8
be3ca3d1-ccd3-4996-90de-8a28861322d2,5161e6b2-e2c1-4b25-aea0-49c2674359ef,accused,5c23e2e7-ae3c-4592-a550-825c193a3dc1
8550e638-de50-4e0c-a584-bd8a549df769,4225fe2b-47a4-4e83-8203-571a0c8e1a68,accused,5cff99d1-fb1f-4b48-b3dc-0ec838c08821
a4e51de4-62d5-405d-b21b-b716c3f71b06,018a82be-ef30-4d91-95f1-128f8857e132,accused,5d077707-b34f-4d47-9447-8937c959b7be
7527000b-fa59-4293-920f-31c671a4fdb9,ed8f808f-e666-4a73-9062-1f8f757442f1,accused,5d3ba1e6-2468-44c0-80dd-3eafbd6ab6ce
8ed724be-d898-402f-9e5d-7065a1f47c2a,bdb595ca-f4c0-4190-ac69-57695a571d53,accused,5d891343-1350-493f-8be7-6234bb5d9693
f63ad945-662e-443f-aeb9-f9cd92216ec2,018a82be-ef30-4d91-95f1-128f8857e132,accused,5df98b43-aa7c-48ba-93a9-33b93e961b42
cf066420-ebb4-46e5-981a-765f9fe712ad,148a2f90-d1d0-44d7-a20a-165816eef71c,accused,5ed2730e-2b9b-4ea8-a43c-7ac45212fc5a
74502a82-a19a-41a1-a2b0-53dc71d02ad8,23d17823-29fc-40a3-b71a-c40a91481987,accused,5fa02ec6-11b6-487c-ba68-cbb7e96f57c7
3f7db885-6fa6-4152-b71d-2374e7a59e53,8a6e7a7a-aa95-4516-a062-d58308c32f11,accused,6112f008-4727-46e8-a2b3-0e7f657b9b73
f57ba93b-c879-46e5-ab6e-c336f1a85c4c,714dba62-7666-4852-a5b0-60c7209e4c71,accused,6225e8a3-e84b-4be4-9539-3210fcb74833
fe4a7eb9-b5cf-4ea2-a503-8636087d579e,7ce121c6-0b93-4393-b78e-e04c743c151b,accused,627443ef-1270-441f-81bc-a0d19f97cfe0
0d4c51ea-99f5-4921-b240-9ac3b770be63,64b8434d-dd78-4775-9224-b4d1cdc73732,accused,632d2bbd-441b-44e3-a535-e78069f2bb8c
a7e4935a-029a-4bc3-adde-117168293a64,bdb6d588-71f9-4e5a-9059-9aeb7858ab14,accused,633547c7-b3bc-4005-80ba-eb7cdaaabc83
1567f587-eb30-4e18-8598-f423a051d86c,7b633f2f-e215-46d6-8552-25eb067bc8e3,accused,634b14f2-3d50-47c7-8d2f-96772f4c1edb
3d0494f5-d3ca-4610-a787-30591dc7882c,fc22e458-db85-47dd-8304-d6a9d88c74b2,accused,63e96590-fc98-4635-9f12-0622e5713f6a
020e7bb2-1edd-42e1-8021-b75b3fe7cb5d,e66bdb42-023a-48ca-a5f5-0a7a7abfc4c1,accused,65c12b19-5803-4f83-8a3b-bf26baa4dfdc
59552308-2217-4cf4-9b26-b3a27bd70d3d,148a2f90-d1d0-44d7-a20a-165816eef71c,accused,67084cf0-c84b-4934-9420-e1e867eb76fa
ddc52207-261a-4dbd-ac69-408b60c8abfa,cfe3055a-c9dc-4cbe-8a5d-d0c7455af61d,accused,676dae17-bdb2-4545-8e3c-976287258530
b57fd56a-fb02-46b0-95ae-0765a9c17ba0,548087de-3a62-4bae-a367-ad39b7ac41d0,accused,67745b25-7b05-427c-8ae9-37c50f059f75
304bd1f4-c02f-492c-9207-ae71eb637d9b,0dbb13ad-970f-4a79-aba7-71fc48efe02b,accused,677bc601-7d6e-48c9-91bd-a8ebda9bdec7
c7a0d8a8-46c1-4184-ab4d-c3d7f9e8f9b1,2c56a6a3-cd13-4703-b572-f392128db1a2,accused,67925569-42ca-4ccc-af7e-d8ed44f51087
56cfac9b-0b3c-488b-bc0c-feaa2fec713d,19a6a814-a49e-4d85-aa21-a2e8b5709d94,accused,67b5cd47-db43-496c-9cae-584aa9afbea1
ef7dc07c-117d-4cc0-ab44-eca561ec75e9,64b8434d-dd78-4775-9224-b4d1cdc73732,accused,67bf0164-2bd5-4079-b054-2dc2b8b1254a
7b2015da-60e7-4842-b044-ee6b0bba7fc5,1aa9f6f7-0876-46bd-9158-b0632c1ab32e,accused,690e41cb-4379-4961-85c1-19027a42e2fe
d14da96b-746a-4c21-9505-f0f73f4ec4b0,ed8f808f-e666-4a73-9062-1f8f757442f1,accused,6a84c9fb-34e4-4a3a-b20b-65191b2b7e0a
be90b7fb-896b-4377-b8bf-bbbd3cf07700,ed8f808f-e666-4a73-9062-1f8f757442f1,accused,6aa21fd5-fcc2-4786-b7c5-c033efc9b4a9
5d39984d-83d0-47fd-83ed-7c052c48ea23,65ffec8e-40a4-4720-99be-dc3cfc926e4d,accused,6b2af5db-7a72-4114-bfef-c32e7d024453
3a2427ae-4f48-495c-bf0e-aeedba0cb275,abaf5d81-510e-4938-bdaa-bc63588a1723,accused,6bf30b75-d927-4ff8-8fde-9051fc9b0320
3c0631ba-dd76-4fb3-8aae-e8f39616ddfd,58239812-e3cc-4698-a09e-f1704f75854a,accused,6c050476-02ec-453a-90f2-b3a4a5ca6e5c
f60b7670-2e6a-498e-b90f-6290c53c2f1d,e66bdb42-023a-48ca-a5f5-0a7a7abfc4c1,accused,6c2d5b17-e623-494c-9dd5-3cca9a4938f6
59680cd0-102d-46b3-a32b-a40ad89d6041,e23a92a9-c684-4a2a-8196-0d0a0dcadd22,accused,6d99b6fb-0e0e-4f3c-a604-cbfe14bbdc23
f62d87a7-6a50-48ff-ba9a-44020e1c2dfa,7b633f2f-e215-46d6-8552-25eb067bc8e3,accused,6e36b171-7330-4fd1-87f9-ce2706bcb6ab
98d1dadb-dc1c-4180-8634-8f1bce1e8d6c,65ffec8e-40a4-4720-99be-dc3cfc926e4d,accused,6e3cbbc0-78b9-481a-86b6-cd48c5e8f53e
893f4128-03b5-4a37-8924-364cfb66362b,d14f9acf-5a19-4643-915c-5f230172f78e,accused,7023ff98-6e6a-40eb-a86d-71ece39171b0
076116f2-15eb-4fe3-b2d6-2b1cc121d164,d319ae7d-fae7-449e-a3bf-44d2212c2193,accused,708513a4-70d2-47b1-a65e-13ef0f9f55ba
3a2427ae-4f48-495c-bf0e-aeedba0cb275,bdb595ca-f4c0-4190-ac69-57695a571d53,accused,71369c55-5ed3-47c6-bb7f-d33c8ef388c1
2d871ebe-bc0b-4a42-ba1b-a168b205983d,fea975d0-6440-4fd0-991c-b824df0f6fab,accused,713c22ff-7a81-4511-83c1-5b9b8e474778
7317963d-c212-439b-bde8-5c1f81f3684b,ed8f808f-e666-4a73-9062-1f8f757442f1,accused,718d2f07-5bfa-4d0f-8885-20fd2c9288f6
43473b29-3427-41b3-ada5-abb17f364361,fab81283-e4da-49e6-80f8-8f5d03273121,accused,71a361c7-7eb0-4e28-a0d5-95b27a650881
3f895667-1e21-466b-a4ce-8d56c57bcee2,e29cf33d-3671-4939-bd02-dcd9bc375f60,accused,71a910ff-1b99-4b5b-baa7-0c17bf3196ae
41b2c44f-588f-43b5-8780-b8819e5acfe2,5161e6b2-e2c1-4b25-aea0-49c2674359ef,accused,7200835f-c21f-4ceb-911f-5cce6e152f6b
96a65354-f733-4e80-a1e3-6a4c372fdd6b,4225fe2b-47a4-4e83-8203-571a0c8e1a68,accused,7371aa33-4ba7-448c-a87a-a38f39ccbab1
a8f85d8d-3a6b-4bb6-8f4c-197434bf4d20,5161e6b2-e2c1-4b25-aea0-49c2674359ef,accused,73ea0deb-d36a-4027-b2ea-625ad62c9b6b
076116f2-15eb-4fe3-b2d6-2b1cc121d164,2523d823-0618-40c2-b622-d6faf7f16347,accused,74029b47-550f-4f43-a256-ce48649cd393
351d22e3-c50e-4163-9150-2c5bc9991666,19a6a814-a49e-4d85-aa21-a2e8b5709d94,accused,748559d0-6cf2-4397-9e19-f05091fff20a
1f0ea335-b85b-43e1-b040-8ca0e09766a0,7ce121c6-0b93-4393-b78e-e04c743c151b,accused,74a95c5a-189a-494a-b25d-970e51d5c4ef
d4d5d505-4c41-4366-ab92-8f64a981c010,410bec90-8114-4c19-905e-a5b77972ef47,accused,75b27bee-c695-4b50-8b4a-e14261a052df
ca665945-ca53-47d7-a3c4-7c6602d92dca,1aa9f6f7-0876-46bd-9158-b0632c1ab32e,accused,75b9afb2-ed25-4b79-9ff7-041e262fdf52
40ee1e03-a3ba-4840-8df5-d217896e48cb,2616b6ed-9bed-4104-b508-4934d0fd4c88,accused,75f1ad16-773d-4f63-90a8-9dd79336f95b
18b8a1d8-4ceb-41af-a390-8dc38432761a,abaf5d81-510e-4938-bdaa-bc63588a1723,accused,75fc9384-7c36-4df2-beea-c3aad4159161
7527000b-fa59-4293-920f-31c671a4fdb9,714dba62-7666-4852-a5b0-60c7209e4c71,accused,764da028-87ef-4ebd-934a-617f568e8f4b
a0e1d700-5c00-433c-a5de-6ed83a734e2c,4225fe2b-47a4-4e83-8203-571a0c8e1a68,accused,76c2a1d5-2832-43b0-9db1-c92217c70174
48f363e4-00e1-4b1b-8d4c-bc39d28d6503,8ce737e6-59b1-4270-85ab-620dc0b22d8f,accused,77900347-0282-4613-951f-0b6197898686
70065162-5524-4cda-bf5f-62654ecc9351,bdb6d588-71f9-4e5a-9059-9aeb7858ab14,accused,780cfce7-99e3-4d96-b43d-240a977623d6
b29427f5-0e46-4496-b4ca-0e09289fb2fa,bdb6d588-71f9-4e5a-9059-9aeb7858ab14,accused,78b2022a-b643-4fb7-8d05-444bad56da29
eba1ca49-82a9-454f-b55e-80673c995750,d14f9acf-5a19-4643-915c-5f230172f78e,accused,78bc551a-833c-4da0-a40f-06a162a71fd5
3f21556f-5250-430b-8f75-6c5623143ee3,c40419c7-a5fd-4a9e-9f29-c4d17faa33f7,accused,78be680c-827e-4880-ac65-602e649c4c43
7cafbd6e-8803-48dd-b9b8-8e5704265664,d319ae7d-fae7-449e-a3bf-44d2212c2193,accused,78c6ab99-68d8-4344-b903-66c1ddd73304
9b8a91e9-ecda-42eb-88d1-122c21f5d82f,148a2f90-d1d0-44d7-a20a-165816eef71c,accused,796feccb-43e7-426f-89e4-95d2089b3a57
efa71772-ebad-448c-840e-b9a6a4c3e96d,8ce737e6-59b1-4270-85ab-620dc0b22d8f,accused,7986a077-d91f-4c48-87e2-fb51f5d80d0e
d4695755-3f3b-44de-90d1-ac4d7b90fd8f,19de0621-c7d0-402a-a09d-3b1db38aecf4,accused,79920de7-0015-4e68-938d-244b12165e79
806934b5-3e07-413b-862e-7230904debb1,8a6e7a7a-aa95-4516-a062-d58308c32f11,accused,7b015ad9-3237-407d-ade7-64646ef3fc65
3b01d84a-3b88-4531-a843-f495db7a5d9a,fab81283-e4da-49e6-80f8-8f5d03273121,accused,7b28cf98-ba2a-412e-96e6-8297af9e6a03
7206a62c-23f1-4c31-b15b-50b927ba4e8b,bdb595ca-f4c0-4190-ac69-57695a571d53,accused,7becf9c9-7521-45ed-a768-8a905f7fc858
c3059bd8-7d9f-4f15-9318-fcb38c7ff432,31a38468-2fa2-4b4b-83b5-d3f1011b9d89,accused,7c4a099f-2c33-4044-86ad-e5265b507af6
fb8b03a0-b73b-48ce-aaf8-6a772b320813,64b8434d-dd78-4775-9224-b4d1cdc73732,accused,7d6155fb-65e9-4c2f-b256-6b8f4b782ad6
c40af2d3-ca38-49b1-9ed5-25c5c8fc2018,58239812-e3cc-4698-a09e-f1704f75854a,accused,7dbbb94e-3803-4a61-aa3f-734d2c44cc2f
5917e25a-2ee3-46eb-a033-8d420515cf56,412d51c1-3427-42c0-908e-c804031cf0f6,accused,7dc2c3e2-70a6-4d5a-9d94-cfe304f236ab
c3bf9e8a-52c7-4cb5-91fe-3d6f337bf960,410bec90-8114-4c19-905e-a5b77972ef47,accused,7e89d40f-adb1-4651-8b12-6b886111fbf1
d5967e65-76a4-4a78-9922-6afe0605433a,1aa9f6f7-0876-46bd-9158-b0632c1ab32e,accused,7eac6d32-9b03-4506-b8c8-9a22adc2bea2
49eefbaf-a9ef-4c91-967e-3eca3c6a2b7c,738847ff-a086-4b42-a272-b89e0a0d3f3e,accused,7ecc348f-403b-47a5-953a-9758b8d0cd5a
b188454f-9c87-404b-a200-702aeacbb2e4,c40419c7-a5fd-4a9e-9f29-c4d17faa33f7,accused,7f9d6d89-395d-49ab-a5c6-9c15f8191f21
2d871ebe-bc0b-4a42-ba1b-a168b205983d,0aa539c1-99df-4ac9-b414-a06aabbdf912,accused,7feffcd4-0a7c-4e21-a89b-db9cc082af0d
3ca01494-a635-4fed-b72d-876043ee97d9,412d51c1-3427-42c0-908e-c804031cf0f6,accused,81367038-debb-4227-a04c-7cc8c8621810
dd91492e-ea07-41c6-b080-63529ba95ba3,ed8f808f-e666-4a73-9062-1f8f757442f1,accused,816739bd-274f-439d-b58f-cbbcf2dc3866
95526fec-cd39-4bac-a004-f1374ede0821,fea975d0-6440-4fd0-991c-b824df0f6fab,accused,81c052e0-2b93-4c9e-8072-300c234487c8
72b9ab25-0d33-4cae-9082-deea426f94e4,d14f9acf-5a19-4643-915c-5f230172f78e,accused,8301581d-3ff9-4f7f-8549-3301aa0b0c92
087ddb9f-14b9-4280-a045-caa56f4d16b9,4ea921f4-e436-47ef-b9fc-08d469138a6d,accused,83cdba7f-4255-4d2f-b1e4-05a92a482d36
21df018e-2e19-4ecf-a55b-12704293c2e9,738847ff-a086-4b42-a272-b89e0a0d3f3e,accused,83f1717f-ab1f-4a64-984d-8415f57e7a5c
3ac32e89-8e86-4d48-a432-503c418e2574,0997c34d-ad5a-498f-8847-55e7a86de24f,accused,8402635a-998d-4c69-938c-a2f29df2ee7a
a169ebac-00bb-4a0b-b28e-f56e4d1a07c2,58239812-e3cc-4698-a09e-f1704f75854a,accused,847483e2-4753-4f7a-b219-e06083808439
a13a1278-ca80-4fbe-8732-fa82e4721781,89c54b69-d065-42da-9669-f90f08bb0786,accused,84e3257b-1984-4832-b512-6d9e2e89e82b
fbf13e45-72da-48b2-945a-982beef533ca,19a6a814-a49e-4d85-aa21-a2e8b5709d94,accused,85ae93ef-88d0-420b-a103-2239944f588b
be90b7fb-896b-4377-b8bf-bbbd3cf07700,89c54b69-d065-42da-9669-f90f08bb0786,accused,8745b7f7-a3e3-4644-a42f-a1a0f2754424
4934a590-0190-46c6-a88a-474e35a7f4c7,4b9a1bd0-3232-4345-846f-d504197f8732,accused,87b7dba6-e1df-4ac0-9c03-234ec5764af0
a1e38a00-99cc-4bc0-9dfc-8eee0988889b,2616b6ed-9bed-4104-b508-4934d0fd4c88,accused,88b5fa6a-c332-41ab-93cf-acfcf82d105a
fd451e5c-3295-407a-a3d6-e5f9ed1c327b,0dbb13ad-970f-4a79-aba7-71fc48efe02b,accused,894f88e0-bb98-4689-ae1a-ae222a7f4e6e
01af1bca-a38c-47d3-9ccb-c99618b164a2,19de0621-c7d0-402a-a09d-3b1db38aecf4,accused,895c9c72-9e93-4682-ae48-6423032981df
78d9dcf8-7914-40a9-b2fc-be982b9a7eff,018a82be-ef30-4d91-95f1-128f8857e132,accused,8aa6a65e-3464-4805-9db7-376a8b65390a
5cfc7888-f752-4adb-886d-c01fb8ff8dc4,5161e6b2-e2c1-4b25-aea0-49c2674359ef,accused,8b75c1d8-40c6-4733-84d6-51129e71027d
9fd3ca9b-0f29-46aa-bb67-5c16d8dd8d93,714dba62-7666-4852-a5b0-60c7209e4c71,accused,8c4eef41-5eef-44b2-9aad-7afc85d57a2e
3b5672aa-2b5e-424a-b78d-f54e72a55a1c,e412d489-ce18-4280-a918-1d1732688bf0,accused,8c598ef2-82ce-48d6-af23-b2980fe21a4d
049f8368-f026-454e-908d-178566c01883,7ce121c6-0b93-4393-b78e-e04c743c151b,accused,8d429e97-f56d-41f8-9766-f0d1545cc939
456664f7-b981-4efa-853f-7d1ee6621fdd,d14f9acf-5a19-4643-915c-5f230172f78e,accused,8dca7690-5a69-48c8-bdeb-b44461c59e5b
f2599575-c0c8-4a2f-9b91-b17933b3b894,e66bdb42-023a-48ca-a5f5-0a7a7abfc4c1,accused,8e1daa5a-e5c3-4302-b96d-2ff81cfd4d6a
9725b557-de0f-4f69-86a1-93db1972e1c0,e412d489-ce18-4280-a918-1d1732688bf0,accused,8ea5e16c-db14-465b-8b68-783da6b88aaf
f829b077-efcf-4a06-9815-672f91123049,714dba62-7666-4852-a5b0-60c7209e4c71,accused,8ebf18e7-0540-4cd3-a161-d6c071660f54
b2f32b8d-5bb2-4285-a790-6de854b0d53b,c05c81b2-c782-455e-be3f-8ac22ed75c9c,accused,8ef17b27-21e2-4f46-bdfe-2fa7c1c0d849
e28d3b25-e405-4d6d-b9bc-4fd122572bd0,64b8434d-dd78-4775-9224-b4d1cdc73732,accused,8fa54d32-0753-4e80-99e3-572acc9a828d
6faad1b9-5d10-4e20-8fb5-d04b52141a52,72b203cc-1aef-4aa5-afa5-98830c486d26,accused,90e316f5-c07c-4fb5-adf2-614554631f85
43df5cd3-228e-4f4d-9de4-1b62e1e61811,e23a92a9-c684-4a2a-8196-0d0a0dcadd22,accused,915f6e06-32e8-4a77-9da8-acc0cc673f0c
04b54b35-fcce-4fb8-b8c6-1e6703d1fe01,4b9a1bd0-3232-4345-846f-d504197f8732,accused,91999f04-d6d5-4745-8f6f-655013fa7773
cb9e17e6-e00f-47ed-b72b-3f8f57244cc1,018a82be-ef30-4d91-95f1-128f8857e132,accused,91d7c458-0580-410b-855f-f41cda02dc05
b2966d3b-6479-48c1-bedc-f2b630f43b06,c05c81b2-c782-455e-be3f-8ac22ed75c9c,accused,92701180-62b4-4df4-b5d9-ebfa1f51f8c8
7425cd5c-4d66-4bd4-85f8-6367fb61cd76,64b8434d-dd78-4775-9224-b4d1cdc73732,accused,93d319d3-a65f-433d-8a2a-b3541d28854b
c40af2d3-ca38-49b1-9ed5-25c5c8fc2018,548087de-3a62-4bae-a367-ad39b7ac41d0,accused,94792f58-efb1-4329-958b-82f6e8741394
2138306d-7485-4d0f-b585-8255456c4642,2c56a6a3-cd13-4703-b572-f392128db1a2,accused,96a2b2d1-a380-4d1b-aac7-f3f91ef46c88
4d24e794-4e39-4bdc-8440-df3ec800e41f,2c56a6a3-cd13-4703-b572-f392128db1a2,accused,96b44eb8-3e60-45fa-9156-2b7a0f50898a
3df13b09-aaa4-4f2d-ae9a-50858c9e453e,1aa9f6f7-0876-46bd-9158-b0632c1ab32e,accused,981eda20-c927-4b67-bdcd-a3a7bb66d1d0
75cdebf2-3e12-4fe8-aeef-aa0e01668671,7b633f2f-e215-46d6-8552-25eb067bc8e3,accused,98d8d7ca-66f4-4058-9495-be23e096d4cc
359d6072-28b0-4806-bc8e-6aa4a4bb3102,58239812-e3cc-4698-a09e-f1704f75854a,accused,9a713d1d-cdf5-4a13-b794-85b78cb04e27
c0dfaf1d-f2ca-4d52-90ec-ff4fb856e1b2,72b203cc-1aef-4aa5-afa5-98830c486d26,accused,9ab2e9cc-8c69-4c5a-823f-e01fab0087f0
fd9aa433-32c7-4dd4-a8ab-4b2f0b7c6e9e,19de0621-c7d0-402a-a09d-3b1db38aecf4,accused,9abae29c-74c3-4ae7-a961-c894f240156c
a664766a-d37c-46ef-8414-c039acd1428a,8ce737e6-59b1-4270-85ab-620dc0b22d8f,accused,9afe9e97-7af7-4d0e-bde1-63357ce42421
701239ed-3494-4e3c-a7ed-4077f8946027,60e3f69c-d5de-4ac7-8ef1-2d320fe749da,accused,9cc1cf5b-a1dc-419d-b7a2-8b1a401afa8c
c39882b7-f1b3-49be-82b1-b7860512b226,4ea921f4-e436-47ef-b9fc-08d469138a6d,accused,9d004254-84c6-490a-a423-cd72865ea8c1
98fb2f56-4c72-40ab-a91d-aa2ff526d5ea,2523d823-0618-40c2-b622-d6faf7f16347,accused,9e26b2f0-b0ff-4e46-9cb0-3771e3215d69
8eb8e185-e89e-4ab6-b808-d104c6a0dc91,7ce121c6-0b93-4393-b78e-e04c743c151b,accused,9e7ade8c-33a6-422a-8de1-6a0ad28b15d2
8cccbb9e-013d-4e43-a3d5-a8b774892e8d,25ab8b3f-49ca-4dd7-8af6-581e2e31e739,accused,9ef69f28-554c-4ae4-af05-449309810eb6
86f77297-707c-4ab0-9eff-75f5d89cc0df,ed8f808f-e666-4a73-9062-1f8f757442f1,accused,9f549f28-3f61-47ca-a1e9-7c6d6193d3ef
7815d9b8-b6d3-4836-9312-d19920ef08f2,2616b6ed-9bed-4104-b508-4934d0fd4c88,accused,9f65a3ba-0d40-40e9-80da-8cdc6a632599
6faad1b9-5d10-4e20-8fb5-d04b52141a52,25ab8b3f-49ca-4dd7-8af6-581e2e31e739,accused,9f773684-2846-4f9e-8efd-ad43733d19af
6deb6a52-5803-4552-8dfd-2a04518cfceb,89c54b69-d065-42da-9669-f90f08bb0786,accused,9fa30a5a-bbff-4103-a0be-d79aaaa45930
ddc52207-261a-4dbd-ac69-408b60c8abfa,0997c34d-ad5a-498f-8847-55e7a86de24f,accused,a02bc6f0-c779-4c7e-a779-b6912d069ca5
98fb2f56-4c72-40ab-a91d-aa2ff526d5ea,d319ae7d-fae7-449e-a3bf-44d2212c2193,accused,a052d249-b6ba-411b-bab5-60f963666a03
539e4c6a-cb37-4ac8-b051-aa8ec9146480,19a6a814-a49e-4d85-aa21-a2e8b5709d94,accused,a0c7829c-e887-4d23-b0b1-157de2536b02
3f21556f-5250-430b-8f75-6c5623143ee3,412d51c1-3427-42c0-908e-c804031cf0f6,accused,a0dd63b2-cf1d-41e1-8d4f-cfab68e3f79c
9fd3ca9b-0f29-46aa-bb67-5c16d8dd8d93,d14f9acf-5a19-4643-915c-5f230172f78e,accused,a123d8fe-a21e-4408-a083-70021c3b6d73
c0dfaf1d-f2ca-4d52-90ec-ff4fb856e1b2,2616b6ed-9bed-4104-b508-4934d0fd4c88,accused,a19f0571-a479-4cb8-938d-de3b6691355e
34dc755e-8d86-4a68-971f-4109a2238f5e,65ffec8e-40a4-4720-99be-dc3cfc926e4d,accused,a3a74c10-6b7b-4ace-9e42-95b584e8ed88
d9a87d41-c4cd-470f-9281-ad87440dc111,0aa539c1-99df-4ac9-b414-a06aabbdf912,accused,a3e3a567-8a85-4366-bba3-35da22da4017
3c0e3b42-dbcb-4b91-a36e-9aa90cf270e3,ed8f808f-e666-4a73-9062-1f8f757442f1,accused,a4c63dc0-7e78-40eb-9204-4daf003d3d4f
b2bfdc5f-9310-4d12-8e3e-f50c378d307e,2523d823-0618-40c2-b622-d6faf7f16347,accused,a5308458-2ffc-4ec2-b8b6-7286c3b178cf
be90b7fb-896b-4377-b8bf-bbbd3cf07700,548087de-3a62-4bae-a367-ad39b7ac41d0,accused,a54e4d68-ce99-4c91-aa19-f4d19847990c
b2966d3b-6479-48c1-bedc-f2b630f43b06,738847ff-a086-4b42-a272-b89e0a0d3f3e,accused,a5d1efe9-1b01-490f-9e02-f28d5f61385d
b188454f-9c87-404b-a200-702aeacbb2e4,0aa539c1-99df-4ac9-b414-a06aabbdf912,accused,a6ab8759-c4f6-4cdb-b2a5-f7f8e215a34e
15ddd2a9-c297-4e95-aea2-e0523ee1969d,750ba888-4440-4c9a-b1b2-9caafbd5b106,accused,a6de8631-1fde-4906-8aea-1d8014021ce4
ecfde32e-907e-4fac-9f67-69a3b72bc9cc,412d51c1-3427-42c0-908e-c804031cf0f6,accused,a6f8c475-5ce0-4f11-ac0c-64c601d7ab74
f9e750b8-5307-433c-991e-2824c58ae792,65ffec8e-40a4-4720-99be-dc3cfc926e4d,accused,a803f6e0-893f-4e92-b381-5585e77f7a83
124b3cca-8396-43ad-8f73-8609d1ce7394,148a2f90-d1d0-44d7-a20a-165816eef71c,accused,a8083453-292b-4a58-b502-37e9f76b49f6
24e56698-0568-4be7-a8b4-1681d3edc081,e412d489-ce18-4280-a918-1d1732688bf0,accused,a8a063ab-f4ff-45cb-b347-c7dbc3f85c66
776a3557-9bc9-4ba5-986e-ba697727a410,8a6e7a7a-aa95-4516-a062-d58308c32f11,accused,a8cc886d-de66-4667-97d5-e5e53d44d08b
b0622c9e-bc0b-4344-a74f-f500ac6a9ea1,0dbb13ad-970f-4a79-aba7-71fc48efe02b,accused,a92fd347-23c2-4acd-8695-99cf129b0a21
57c4db16-3e63-4463-a62d-bb8280f929d3,8a6e7a7a-aa95-4516-a062-d58308c32f11,accused,a95fa04b-6d7e-4737-86c1-a54210c9719a
afe66182-237e-4c91-97ca-48123059d738,65ffec8e-40a4-4720-99be-dc3cfc926e4d,accused,a961777e-db75-4b6c-8c45-b83eebb95bbe
8f0d8a22-1242-4c74-8f90-126e08eaf79f,65ffec8e-40a4-4720-99be-dc3cfc926e4d,accused,aaf786b4-1bcc-43e4-8293-1d337bce3451
7420602a-80fe-485e-b790-dbe10fc2201c,19de0621-c7d0-402a-a09d-3b1db38aecf4,accused,abab8889-61f0-4d03-b14e-85b2c085d684
43df5cd3-228e-4f4d-9de4-1b62e1e61811,fab81283-e4da-49e6-80f8-8f5d03273121,accused,ac58c4b7-cf03-48a3-b457-2e17d956ae47
c1775cbe-d0fa-4849-a596-fa28e35dcd26,4ea921f4-e436-47ef-b9fc-08d469138a6d,accused,acc1bcff-41ed-4766-87e4-50da1b7cc897
43b12759-f4d6-4bd3-a052-8de038b3f077,bdb6d588-71f9-4e5a-9059-9aeb7858ab14,accused,acdb4202-2db6-4eda-8bde-6fd90db3c13c
f60af083-98c3-4919-ab51-e71e0ecb74ea,1aa9f6f7-0876-46bd-9158-b0632c1ab32e,accused,aefbe040-50ea-4137-96f1-9466f95b832e
6a988af3-68fb-4be6-806c-e48d978ee968,25ab8b3f-49ca-4dd7-8af6-581e2e31e739,accused,b0c102f6-d497-4213-9e16-271685984bba
cf9d0a84-2e07-420a-bb66-65d0db7097c8,0997c34d-ad5a-498f-8847-55e7a86de24f,accused,b0efb646-cbcd-44b7-9a3f-cec82b4c638f
8ecffe88-307b-49f4-80dc-a6c4c205cb9c,72b203cc-1aef-4aa5-afa5-98830c486d26,accused,b0f6c313-c67c-4289-b0b4-ac8f0d3d58c0
d99d28af-e95b-48a9-a906-b3a3429cfb3b,19a6a814-a49e-4d85-aa21-a2e8b5709d94,accused,b248c341-1369-45fc-96ab-95d289f46fa0
8421879e-2da7-4a7e-aab9-31dd387ac55f,2616b6ed-9bed-4104-b508-4934d0fd4c88,accused,b24ef663-5e05-458d-b429-85502ddb78ca
a0da7172-01ae-4bab-8750-657f0615dd81,410bec90-8114-4c19-905e-a5b77972ef47,accused,b274b1ff-3170-40e2-a106-2c97d47d86a5
f0936649-d866-4997-a759-206e844a0d1d,7b633f2f-e215-46d6-8552-25eb067bc8e3,accused,b2836a75-ee18-454b-b887-f72fc021a97f
6deb6a52-5803-4552-8dfd-2a04518cfceb,714dba62-7666-4852-a5b0-60c7209e4c71,accused,b3176d11-36f7-480e-b430-9d4eb3859e3a
ddb368e5-5e2b-44ce-9620-61e328ce3176,d14f9acf-5a19-4643-915c-5f230172f78e,accused,b38a5a48-c409-42a8-b1ee-566c63020ff9
2cd03bf2-8dec-4e13-a2c3-2ac0492e579d,89c54b69-d065-42da-9669-f90f08bb0786,accused,b3c9afc6-0915-4295-be1e-67adcb8357b2
2cd03bf2-8dec-4e13-a2c3-2ac0492e579d,fea975d0-6440-4fd0-991c-b824df0f6fab,accused,b452a00e-a139-47ee-9c10-9af1d23e589a
3b5672aa-2b5e-424a-b78d-f54e72a55a1c,19a6a814-a49e-4d85-aa21-a2e8b5709d94,accused,b47dc23f-20cc-4289-a902-5ce356b53ab3
7b2015da-60e7-4842-b044-ee6b0bba7fc5,19a6a814-a49e-4d85-aa21-a2e8b5709d94,accused,b4f903bf-4bda-4ef8-8534-589157990629
