id,case_id,title,description,evidence_type,status,created_by,assigned_to,storage_path,dataset_provenance,source_import_job_id,source_file,source_row_ref
6df07e54-ba43-54ae-aa24-5aeeba41161c,5d0734a6-b9ed-5e32-9e02-630ec228d4ae,Evidence EVD-009948,Evidence 1 for OT-000024,physical,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009948
7ca0ea49-b2b2-5e60-a834-29591e1268ba,5d0734a6-b9ed-5e32-9e02-630ec228d4ae,Evidence EVD-009949,Evidence 2 for OT-000024,biological,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009949
bc0151a5-4fed-5bd2-9011-5e49b97c87c3,b51be485-1cc2-542e-8bce-6c594382d191,Evidence EVD-009950,Evidence 1 for OT-000029,ballistic,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009950
b627a3d2-368c-5ac1-b50f-44f992f46461,b51be485-1cc2-542e-8bce-6c594382d191,Evidence EVD-009951,Evidence 2 for OT-000029,video,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009951
1fcb0ac7-8f5e-5583-b1ea-44164982e6b7,b51be485-1cc2-542e-8bce-6c594382d191,Evidence EVD-009952,Evidence 3 for OT-000029,audio,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009952
d8894a7f-8ac1-5ed9-91b8-777460c7cf8a,4b731987-04e5-5bf5-827e-2be88cbe22ed,Evidence EVD-009953,Evidence 1 for OT-000026,ballistic,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009953
46ccb21a-562e-5f0a-811f-bd48f4b5feff,4b731987-04e5-5bf5-827e-2be88cbe22ed,Evidence EVD-009954,Evidence 2 for OT-000026,other,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009954
3ffc1fda-6754-50ee-bb63-32869c6e748c,df397295-371b-5378-ae97-803e7c5dd3f6,Evidence EVD-009955,Evidence 1 for OT-000010,chemical,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009955
5ecb2f04-3725-59dc-a315-ba3d180516e7,1df3cc1d-fee6-59f0-a37d-78d61797986a,Evidence EVD-009956,Evidence 1 for OT-000028,digital,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009956
8772b4a2-6aca-5775-8321-769036e23838,1df3cc1d-fee6-59f0-a37d-78d61797986a,Evidence EVD-009957,Evidence 2 for OT-000028,digital,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009957
e1f922c0-a136-55e8-b0c1-0da3f19716d7,1df3cc1d-fee6-59f0-a37d-78d61797986a,Evidence EVD-009958,Evidence 3 for OT-000028,fingerprints,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009958
2109177a-253e-53b4-9230-3bc875c411dc,c682481a-7f26-5951-9fed-632886258745,Evidence EVD-009959,Evidence 1 for OT-000002,documentary,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009959
129f1c6d-3947-55ad-836b-46e2c8ea4071,c682481a-7f26-5951-9fed-632886258745,Evidence EVD-009960,Evidence 2 for OT-000002,other,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009960
dbeb4da1-73b4-5bf5-a916-cf89130fecf8,2b2d2be2-c8fc-5551-b774-dae2e8fab3d3,Evidence EVD-009961,Evidence 1 for OT-000014,video,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009961
42776b98-852a-5712-8e81-3b49048adc62,2b2d2be2-c8fc-5551-b774-dae2e8fab3d3,Evidence EVD-009962,Evidence 2 for OT-000014,trace,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009962
fe1d4596-572d-5056-a4d8-2bb2b3e0e38d,f3137e4e-2412-5e59-a3f7-a5b60170c314,Evidence EVD-009963,Evidence 1 for OT-000019,chemical,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009963
c3e20869-6435-5c44-8cda-169cf5c69cb8,f3137e4e-2412-5e59-a3f7-a5b60170c314,Evidence EVD-009964,Evidence 2 for OT-000019,documentary,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009964
4dd2ced5-b79f-58e6-b019-24f76ba4ff0a,9fafc0db-ec16-5858-9cd8-c0c8b3a4b3e3,Evidence EVD-009965,Evidence 1 for OT-000022,chemical,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009965
c32dc06d-b35b-54fd-9556-8fdd45594d7b,9fafc0db-ec16-5858-9cd8-c0c8b3a4b3e3,Evidence EVD-009966,Evidence 2 for OT-000022,forensic,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009966
3e4b69f5-83b2-57b8-908d-7ff16f458e9f,0ee67a70-7204-52d0-b36a-cbe0b15da25f,Evidence EVD-009967,Evidence 1 for OT-000021,trace,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009967
96715106-b976-5bb7-a34b-7d11e4d233be,0ee67a70-7204-52d0-b36a-cbe0b15da25f,Evidence EVD-009968,Evidence 2 for OT-000021,physical,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009968
5163b037-985c-5cc7-857d-be04f787e4dc,f5e6ad0f-a280-5f66-9026-0f789ffa83d9,Evidence EVD-009969,Evidence 1 for OT-000001,trace,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009969
71b4ac0d-7825-51d8-9b02-ee1a82ffcef4,f5e6ad0f-a280-5f66-9026-0f789ffa83d9,Evidence EVD-009970,Evidence 2 for OT-000001,other,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009970
d343911a-d520-5a12-b4a3-283c1395bd60,1fb97f04-0ec4-56ef-a9e5-aa7fd6b24dbf,Evidence EVD-009971,Evidence 1 for OT-000025,documentary,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009971
1f1a1555-93de-58b9-93ff-b09f6976e74b,1fb97f04-0ec4-56ef-a9e5-aa7fd6b24dbf,Evidence EVD-009972,Evidence 2 for OT-000025,chemical,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009972
9636f758-a4d5-5ed1-bcdf-96dfaf9489a4,1fb97f04-0ec4-56ef-a9e5-aa7fd6b24dbf,Evidence EVD-009973,Evidence 3 for OT-000025,trace,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009973
89152018-6ec2-5a7d-9a10-171eb77eaa65,14f6d2cd-0cb7-529c-9cbe-e9ca7d99a99d,Evidence EVD-009974,Evidence 1 for OT-000012,forensic,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009974
afa69196-1b2e-5f92-8baa-8589f47e26b6,14f6d2cd-0cb7-529c-9cbe-e9ca7d99a99d,Evidence EVD-009975,Evidence 2 for OT-000012,documentary,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009975
f14dcfd9-0722-5063-94fb-320c73600741,14f6d2cd-0cb7-529c-9cbe-e9ca7d99a99d,Evidence EVD-009976,Evidence 3 for OT-000012,fingerprints,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009976
1c5b6cee-c4a2-5691-8fe7-457029a5a4c2,d27d20c3-6b7c-5908-a3e7-cf75f2a3a149,Evidence EVD-009977,Evidence 1 for OT-000030,forensic,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009977
04e2d0ff-0dbf-506e-b115-7fc5adb86c26,d27d20c3-6b7c-5908-a3e7-cf75f2a3a149,Evidence EVD-009978,Evidence 2 for OT-000030,biological,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009978
475f0ad7-7a4e-59ea-aee3-a5b3d1fb438d,d27d20c3-6b7c-5908-a3e7-cf75f2a3a149,Evidence EVD-009979,Evidence 3 for OT-000030,other,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009979
8fa566f8-5a50-539d-81f7-3ff8fe12c737,d27d20c3-6b7c-5908-a3e7-cf75f2a3a149,Evidence EVD-009980,Evidence 4 for OT-000030,documentary,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009980
db072051-31c8-55b6-b475-ca4d3caa6008,79831d24-14dc-5da4-b6d5-eb99f6468101,Evidence EVD-009981,Evidence 1 for OT-000018,ballistic,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009981
ea40fb52-e116-5e65-8522-77d9b489f7ba,79831d24-14dc-5da4-b6d5-eb99f6468101,Evidence EVD-009982,Evidence 2 for OT-000018,ballistic,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009982
2ab1e2e8-0a1d-504b-bf36-63871035c4b0,5a791285-bd46-5b21-9559-ae26229f732b,Evidence EVD-009983,Evidence 1 for OT-000029,forensic,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009983
3730af22-7c49-564e-98d6-ffe1fa3b34ab,5a791285-bd46-5b21-9559-ae26229f732b,Evidence EVD-009984,Evidence 2 for OT-000029,forensic,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009984
85755dbc-85fd-5502-8682-6bf0f0419767,5a791285-bd46-5b21-9559-ae26229f732b,Evidence EVD-009985,Evidence 3 for OT-000029,trace,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009985
5f948696-ef4d-5075-9c41-b51624cc99ed,0973026d-4561-5dc8-b814-e8289b99d523,Evidence EVD-009986,Evidence 1 for OT-000016,digital,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009986
d6d4f138-c0cb-5239-b46f-18c86fc989a1,0973026d-4561-5dc8-b814-e8289b99d523,Evidence EVD-009987,Evidence 2 for OT-000016,ballistic,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009987
8a9d2b6c-d9db-5040-90f9-77fddfc5f4b8,23e50290-074f-53bf-8b5a-5831512134be,Evidence EVD-009988,Evidence 1 for OT-000006,other,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009988
bff0f473-a8e6-5fe9-8621-c5be6fa98146,23e50290-074f-53bf-8b5a-5831512134be,Evidence EVD-009989,Evidence 2 for OT-000006,documentary,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009989
b3c9115b-8423-5c9b-a96c-7970f60ee5ba,23e50290-074f-53bf-8b5a-5831512134be,Evidence EVD-009990,Evidence 3 for OT-000006,video,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009990
51a12e37-c422-5c3e-a588-8e057b1a2275,94f031f9-f887-5fac-a77a-4be2d4e00e9f,Evidence EVD-009991,Evidence 1 for OT-000026,chemical,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009991
59f21c7a-270b-5b70-ab20-64cee62aabe0,94f031f9-f887-5fac-a77a-4be2d4e00e9f,Evidence EVD-009992,Evidence 2 for OT-000026,documentary,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009992
e1d7cb88-de5d-5f3f-93d5-3c6c1e9d6644,11b675e2-418c-5382-8da9-517f2aeb2b5e,Evidence EVD-009993,Evidence 1 for OT-000006,audio,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009993
c9fdb43d-2d57-5090-a1e4-49a7a451ffd3,11b675e2-418c-5382-8da9-517f2aeb2b5e,Evidence EVD-009994,Evidence 2 for OT-000006,digital,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009994
3d320a0a-d5ba-5ea5-86a6-3606c42de9cf,11b675e2-418c-5382-8da9-517f2aeb2b5e,Evidence EVD-009995,Evidence 3 for OT-000006,chemical,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009995
cc6f680e-f355-5dbc-b218-075c30f5676f,2f9af76c-12c2-582c-8d9a-db6165cf7112,Evidence EVD-009996,Evidence 1 for OT-000015,video,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009996
b620eeb6-fe51-5c8d-8ce1-7acaaf27f674,2f9af76c-12c2-582c-8d9a-db6165cf7112,Evidence EVD-009997,Evidence 2 for OT-000015,digital,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009997
60ecc6fd-fbe5-55ab-aefb-47dc73b2b0ba,2f9af76c-12c2-582c-8d9a-db6165cf7112,Evidence EVD-009998,Evidence 3 for OT-000015,chemical,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009998
4a534a7f-f27d-5441-ae91-3aecbb053534,14deb982-95e5-52ab-93d0-6e34f69c1364,Evidence EVD-009999,Evidence 1 for OT-000012,video,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-009999
b867be99-db3b-50a3-b3b5-666cf73d6f33,14deb982-95e5-52ab-93d0-6e34f69c1364,Evidence EVD-010000,Evidence 2 for OT-000012,fingerprints,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010000
44a07dc4-060f-55f6-884b-c9fde1a55d2f,14deb982-95e5-52ab-93d0-6e34f69c1364,Evidence EVD-010001,Evidence 3 for OT-000012,other,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010001
ce04a171-635a-53f6-8f30-658d70f0adfb,7fc0a957-dc6c-5f5c-9310-d46057d722b9,Evidence EVD-010002,Evidence 1 for OT-000024,chemical,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010002
d58e561a-c311-57fa-8dad-6ec309aea376,7fc0a957-dc6c-5f5c-9310-d46057d722b9,Evidence EVD-010003,Evidence 2 for OT-000024,biological,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010003
55e49b44-471c-58ee-93c7-698221b91969,86a2f3ca-931d-57e9-92a8-e16a7b793020,Evidence EVD-010004,Evidence 1 for OT-000018,trace,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010004
2f9048aa-9046-5749-a536-e330c691c34a,86a2f3ca-931d-57e9-92a8-e16a7b793020,Evidence EVD-010005,Evidence 2 for OT-000018,audio,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010005
6b7705bc-1aa1-5db9-b1c5-f28b6c678188,62b04d1d-e756-5b66-bd2f-e46afca1dba0,Evidence EVD-010006,Evidence 1 for OT-000027,physical,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010006
5391abf9-96fd-50fb-87a4-72365c83288c,62b04d1d-e756-5b66-bd2f-e46afca1dba0,Evidence EVD-010007,Evidence 2 for OT-000027,fingerprints,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010007
7740dd6a-720d-5487-abe3-a1cfceacbe38,7df254c9-e450-50a2-87fe-426d6fb2115a,Evidence EVD-010008,Evidence 1 for OT-000024,chemical,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010008
4d97d767-fc2b-54b0-be75-3ac49e5393fb,7df254c9-e450-50a2-87fe-426d6fb2115a,Evidence EVD-010009,Evidence 2 for OT-000024,trace,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010009
46345ef3-4086-572b-ad66-6971cdbab05a,7df254c9-e450-50a2-87fe-426d6fb2115a,Evidence EVD-010010,Evidence 3 for OT-000024,fingerprints,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010010
e2ab0804-ced7-5987-862d-75e7768a2c32,ce017201-9838-5aa7-a726-72c0487a3061,Evidence EVD-010011,Evidence 1 for OT-000004,documentary,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010011
9e051104-a33d-57fb-8b99-84315d023ba8,ce017201-9838-5aa7-a726-72c0487a3061,Evidence EVD-010012,Evidence 2 for OT-000004,other,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010012
912e5379-b9bc-52c3-aab1-d9ab643cccf9,ce017201-9838-5aa7-a726-72c0487a3061,Evidence EVD-010013,Evidence 3 for OT-000004,chemical,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010013
b49a4976-2823-5d83-8cb4-efcf0f48e754,5dc962c0-be5e-56c3-9e0e-caca5c4bf479,Evidence EVD-010014,Evidence 1 for OT-000028,trace,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010014
8a43887d-350f-5dda-a3bb-348bb43d618e,5dc962c0-be5e-56c3-9e0e-caca5c4bf479,Evidence EVD-010015,Evidence 2 for OT-000028,other,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010015
f6011586-9354-5fd6-b35a-af18ec16dfa3,5dc962c0-be5e-56c3-9e0e-caca5c4bf479,Evidence EVD-010016,Evidence 3 for OT-000028,trace,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010016
e6a1097d-c800-5073-b608-96c384a845d1,07144984-2b33-51b9-a62b-c82f35339f41,Evidence EVD-010017,Evidence 1 for OT-000005,trace,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010017
fb944227-9749-5ad4-a5fc-1145569a378a,229683ec-e2fd-5f90-878e-1dffc7ba2db6,Evidence EVD-010018,Evidence 1 for OT-000030,video,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010018
9fe01974-e936-5832-8b13-95828839b6a8,229683ec-e2fd-5f90-878e-1dffc7ba2db6,Evidence EVD-010019,Evidence 2 for OT-000030,video,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010019
e085511e-518d-5d16-8df8-9c6751219a15,229683ec-e2fd-5f90-878e-1dffc7ba2db6,Evidence EVD-010020,Evidence 3 for OT-000030,chemical,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010020
b73fe416-1f79-5518-bb3d-8fb4cb703686,a2245104-72ef-5b43-a367-4a115c2f04c5,Evidence EVD-010021,Evidence 1 for OT-000029,biological,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010021
42741791-a52c-59bb-8812-1f9f0098572f,a2245104-72ef-5b43-a367-4a115c2f04c5,Evidence EVD-010022,Evidence 2 for OT-000029,fingerprints,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010022
5ebb2b29-6b79-5a8d-b398-652b8248bd80,3cd5dee5-8969-5705-b8fa-ec35a61cea11,Evidence EVD-010023,Evidence 1 for OT-000010,chemical,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010023
4b6ff620-f85e-5539-bf46-fb5d835ba986,3cd5dee5-8969-5705-b8fa-ec35a61cea11,Evidence EVD-010024,Evidence 2 for OT-000010,audio,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010024
fc9129ac-0a81-558e-8497-b9598b07d7c7,3cd5dee5-8969-5705-b8fa-ec35a61cea11,Evidence EVD-010025,Evidence 3 for OT-000010,biological,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010025
ba1da78e-cd22-5c9b-a821-9d32903adf4b,feef2e1d-c1c4-5cdb-b2f4-35796f6f0356,Evidence EVD-010026,Evidence 1 for OT-000002,documentary,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010026
05a03fd0-d9b0-56fb-b735-c0083eb75bc8,e9e4a510-5ec7-5e19-b986-84690e08cec3,Evidence EVD-010027,Evidence 1 for OT-000012,physical,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010027
905cfbf8-4672-5a65-8d6e-0349266684f0,e9e4a510-5ec7-5e19-b986-84690e08cec3,Evidence EVD-010028,Evidence 2 for OT-000012,physical,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010028
611ff448-cea5-5c34-8b09-ffcf867c512c,ab922f3d-00cb-5305-9d4d-5e6a0d3ae811,Evidence EVD-010029,Evidence 1 for OT-000024,forensic,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010029
d798255c-d1fa-5a14-ac78-5481e1f5c2d0,ab922f3d-00cb-5305-9d4d-5e6a0d3ae811,Evidence EVD-010030,Evidence 2 for OT-000024,trace,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010030
3ba20fb9-3fd5-58fb-b85a-988a43bc153c,5771acac-6582-5da1-928c-1c9a7d17b6a5,Evidence EVD-010031,Evidence 1 for OT-000014,forensic,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010031
5a2c4eaa-bdfe-5551-a042-d430fc963018,5771acac-6582-5da1-928c-1c9a7d17b6a5,Evidence EVD-010032,Evidence 2 for OT-000014,biological,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010032
6fb39874-5ca5-59f0-814c-677d900d9c5e,5771acac-6582-5da1-928c-1c9a7d17b6a5,Evidence EVD-010033,Evidence 3 for OT-000014,documentary,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010033
6bbc4237-7bc6-5659-b1b7-396ba7a7def0,ff291e3a-84b6-5083-97c6-f421942d9622,Evidence EVD-010034,Evidence 1 for OT-000003,forensic,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010034
3e8ffd6d-a577-5ffe-b379-f0b32f89c535,ff291e3a-84b6-5083-97c6-f421942d9622,Evidence EVD-010035,Evidence 2 for OT-000003,forensic,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010035
c73b505d-d618-5697-a567-6ac690187b0c,ff291e3a-84b6-5083-97c6-f421942d9622,Evidence EVD-010036,Evidence 3 for OT-000003,other,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010036
6206f826-4ec8-5bb2-9c23-9da4688e52a6,c3bd0532-07ed-5606-b4e1-d33e916f1c3b,Evidence EVD-010037,Evidence 1 for OT-000009,video,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010037
5056d657-240d-5067-bd37-b1c2220e35b3,c3bd0532-07ed-5606-b4e1-d33e916f1c3b,Evidence EVD-010038,Evidence 2 for OT-000009,documentary,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010038
3ba919b4-9ff5-50f6-946e-ae2869e0cf78,8e50b3fd-a550-5024-a504-bdb95ea1cc65,Evidence EVD-010039,Evidence 1 for OT-000028,chemical,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010039
644cf423-84f0-5e28-972e-096f3023afe0,8e50b3fd-a550-5024-a504-bdb95ea1cc65,Evidence EVD-010040,Evidence 2 for OT-000028,documentary,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010040
fff0fb44-a858-5590-a7cf-d30c618bd8f7,8e50b3fd-a550-5024-a504-bdb95ea1cc65,Evidence EVD-010041,Evidence 3 for OT-000028,trace,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010041
3d91da2b-3198-59f4-9bb7-8e17be8932c4,22cb7d26-792b-54a4-8e30-7eea971b826b,Evidence EVD-010042,Evidence 1 for OT-000010,fingerprints,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010042
5c780199-d357-56c8-903b-25cc7b4ebf4b,22cb7d26-792b-54a4-8e30-7eea971b826b,Evidence EVD-010043,Evidence 2 for OT-000010,forensic,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010043
0616be38-5384-5b89-8817-bca8bdc15ce0,22cb7d26-792b-54a4-8e30-7eea971b826b,Evidence EVD-010044,Evidence 3 for OT-000010,other,not_required,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010044
53ecab4e-7c94-5fba-bfe4-a80a49197532,22cb7d26-792b-54a4-8e30-7eea971b826b,Evidence EVD-010045,Evidence 4 for OT-000010,fingerprints,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010045
c1d040e3-6094-5184-be39-c2d844b35e41,c1309b07-bf4b-5021-a40d-2578179a5d2f,Evidence EVD-010046,Evidence 1 for OT-000011,digital,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010046
3d624c52-1dc9-5681-8f35-3cf0d2d52907,c1309b07-bf4b-5021-a40d-2578179a5d2f,Evidence EVD-010047,Evidence 2 for OT-000011,trace,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010047
df487df4-89ad-55fb-b1b4-8ba0e0d02131,41045652-0022-50d5-b4b9-5f3f172ba48f,Evidence EVD-010048,Evidence 1 for OT-000029,other,in_progress,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010048
17f211b9-40d6-5d07-bfeb-8a58b65ee318,18e3affa-6f61-56a6-9bb4-fc60fc4b2b53,Evidence EVD-010049,Evidence 1 for OT-000012,biological,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010049
80035718-08b8-5b69-a3a2-bb0005b55dce,a5787b4a-73b0-52d1-bf02-98c7897cfc8d,Evidence EVD-010050,Evidence 1 for OT-000012,trace,failed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010050
0ade9c3e-2fdf-5be6-b21f-b49c85352c5c,a5787b4a-73b0-52d1-bf02-98c7897cfc8d,Evidence EVD-010051,Evidence 2 for OT-000012,audio,completed,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010051
c6583444-26a1-5a99-8d6a-acb6f02b0ad5,a5787b4a-73b0-52d1-bf02-98c7897cfc8d,Evidence EVD-010052,Evidence 3 for OT-000012,trace,pending,,,,imported,12fe593e-e883-5cac-9710-f2ba74198299,23_evidence.csv,EVD-010052
