id,address,district,station,latitude,longitude,pincode,dataset_provenance,source_import_job_id,source_file,source_row_ref
9008948d-8b62-56ee-98e5-47b98e84db98,entertainment [LOC-000456],THIRUVALLUR,THIRUVALLUR Station,13.076157,80.131732,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000456
ac225605-96a4-5bc6-8f6f-ef669824af72,religious [LOC-000457],NAMAKKAL,NAMAKKAL Station,11.016306,78.084329,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000457
267bd051-18cd-5f57-8e48-44910157bb6d,residential [LOC-000458],CUDDALORE,CUDDALORE Station,11.577215,79.752416,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000458
322d6965-ce0c-5304-bad6-3c04c8dae75e,bus_terminal [LOC-000459],TENKASI,TENKASI Station,8.75222,77.411581,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000459
bee836db-297b-53bd-885e-421fd47be940,educational [LOC-000460],CHENNAI,CHENNAI Station,12.941,80.215142,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000460
66f41cc9-4144-5eec-8e77-b2a70f0189eb,educational [LOC-000461],TIRUVANNAMALAI,TIRUVANNAMALAI Station,12.533954,78.834978,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000461
be07c276-ec35-56db-9d37-334aef387eb0,other [LOC-000462],THE_NILGIRIS,THE_NILGIRIS Station,11.592789,76.810022,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000462
85ac8597-9ae1-50aa-93e2-f0839aa93258,educational [LOC-000463],MAYILADUTHURAI,MAYILADUTHURAI Station,11.170171,79.580224,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000463
36026e51-209e-533c-817f-f548ae90ed46,railway_area [LOC-000464],CHENNAI,CHENNAI Station,13.109804,80.066307,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000464
a2578ec8-e83c-5908-b6d8-4c05d72f4a80,industrial [LOC-000465],KANYAKUMARI,KANYAKUMARI Station,8.109204,77.408284,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000465
c5d30068-616e-5d9e-8b35-767684d11d61,bus_terminal [LOC-000466],ARIYALUR,ARIYALUR Station,11.193538,78.669376,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000466
66b7f7bd-f2e0-5edc-b9fa-e096ad853ac8,financial [LOC-000467],CUDDALORE,CUDDALORE Station,11.5908,79.602859,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000467
621a265f-b424-55a5-aa92-2705c2bc8034,entertainment [LOC-000468],CHENNAI,CHENNAI Station,13.105125,80.156799,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000468
4225d5ef-dc07-501f-aee0-a11fa16acca5,bus_terminal [LOC-000469],THIRUVARUR,THIRUVARUR Station,10.417128,79.559228,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000469
ae90e56b-42c2-54f2-a2cd-743f4ecb199a,railway_area [LOC-000470],MADURAI,MADURAI Station,10.240998,77.923884,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000470
a35cfb8d-4fe9-55d0-9a80-6406a321e215,financial [LOC-000471],THIRUVARUR,THIRUVARUR Station,10.410689,79.504308,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000471
778fa6e2-3c27-5d3a-a0d3-5a672c077567,highway [LOC-000472],PUDUKOTTAI,PUDUKOTTAI Station,10.265545,78.521125,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000472
3a742050-5981-57c9-9a2d-fe51613533d5,religious [LOC-000473],CHENNAI,CHENNAI Station,13.007344,80.184324,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000473
0067bda9-9aad-5dde-90f1-51065f3b29eb,bus_terminal [LOC-000474],KANYAKUMARI,KANYAKUMARI Station,8.057213,77.417995,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000474
d9c20fe9-2939-53bf-a7df-845aba1d6214,agricultural [LOC-000475],KUMBAKONAM,KUMBAKONAM Station,11.026534,79.567856,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000475
9367d336-d863-50f8-a827-6e30f5aa6e46,market [LOC-000476],SIVAGANGA,SIVAGANGA Station,10.182035,78.821232,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000476
2b62ec88-adf8-5c34-a633-827093add0f1,highway [LOC-000477],CHENNAI,CHENNAI Station,13.008737,80.1463,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000477
fd8eb01c-4165-53c4-b0be-427a46f1b94b,residential [LOC-000478],COIMBATORE,COIMBATORE Station,11.011661,76.697822,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000478
92663aca-8987-5b7c-bcab-c1e8717a25b0,educational [LOC-000479],CHENGALPATTU,CHENGALPATTU Station,12.71184,80.187827,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000479
bf2ad09d-bdc6-5f2c-ba73-60a852a9d65d,other [LOC-000480],MAYILADUTHURAI,MAYILADUTHURAI Station,11.32182,79.67627,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000480
6ee2cd3b-8599-5241-b5a0-dd0bc479ce49,highway [LOC-000481],KRISHNAGIRI,KRISHNAGIRI Station,12.469467,78.090359,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000481
8c1a785b-b1d6-5d24-84d9-0c16655dcc45,government [LOC-000482],KRISHNAGIRI,KRISHNAGIRI Station,12.596245,78.162214,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000482
cd890e52-443d-5f0a-9bac-319918b1ed7b,financial [LOC-000483],THIRUVARUR,THIRUVARUR Station,10.305498,79.589472,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000483
d5fd67a3-cdad-55a6-9aaf-0b0f2164d863,bus_terminal [LOC-000484],KALLAKURICHI,KALLAKURICHI Station,12.005646,79.137311,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000484
bc51813d-20c2-5581-99e9-12e3c60289d0,market [LOC-000485],CUDDALORE,CUDDALORE Station,11.700303,79.747466,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000485
bf7d3b27-738b-5524-b3d0-1d5980ec30f8,educational [LOC-000486],KRISHNAGIRI,KRISHNAGIRI Station,12.452676,78.080759,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000486
0cc3fae8-2244-5615-8c0c-6b74c34c2c65,entertainment [LOC-000487],PERAMBALUR,PERAMBALUR Station,11.048769,78.831054,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000487
d6f188a6-77e1-5075-b2a1-bb01aa30c57c,industrial [LOC-000488],PERAMBALUR,PERAMBALUR Station,11.033855,78.931991,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000488
8d8b90ae-4a95-5992-964f-f49355b0e14c,financial [LOC-000489],VIRUDHUNAGAR,VIRUDHUNAGAR Station,9.712669,77.963128,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000489
f41c2e43-66bc-55f4-aae6-dd7c1ff18a32,other [LOC-000490],KUMBAKONAM,KUMBAKONAM Station,10.900983,79.563798,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000490
9e49c76d-c101-5f41-999c-342ac394c349,religious [LOC-000491],CHENNAI,CHENNAI Station,13.139105,80.156773,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000491
7d562d75-fab9-5f93-a275-c4e65c3bbbe2,railway_area [LOC-000492],KUMBAKONAM,KUMBAKONAM Station,11.006869,79.496493,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000492
5e036ede-2cea-5e9c-82f8-060d5a3bd8d6,commercial [LOC-000493],TIRUVANNAMALAI,TIRUVANNAMALAI Station,12.453639,78.901662,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000493
77c93520-9851-5aea-810f-62dbf80a5089,road [LOC-000494],DHARMAPURI,DHARMAPURI Station,11.709517,78.303841,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000494
218b57d0-f6a9-52a3-8ebd-f0f0cac9bc55,educational [LOC-000495],CHENNAI,CHENNAI Station,13.119796,80.116076,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000495
07c5f68f-331e-5b2c-a306-302455b11427,market [LOC-000496],VILUPPURAM,VILUPPURAM Station,11.80525,79.19068,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000496
82dad5a5-e1f5-503a-a2c2-5e26256645bd,road [LOC-000497],CUDDALORE,CUDDALORE Station,11.72218,79.62877,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000497
8fe67021-ed06-5515-8256-291b41e94aa4,highway [LOC-000498],CUDDALORE,CUDDALORE Station,11.712525,79.792165,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000498
39df4ee4-0de4-5de8-9507-420b3369455a,commercial [LOC-000499],KARUR,KARUR Station,10.77891,77.820973,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000499
c47933eb-c10d-58a7-bd56-ad82375261f7,agricultural [LOC-000500],ARIYALUR,ARIYALUR Station,11.05527,78.709772,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000500
970277a4-79b3-5d65-a75c-b94fd9c9af49,highway [LOC-000501],KANYAKUMARI,KANYAKUMARI Station,7.962233,77.462804,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000501
dc619e9a-cf1a-57c5-a21c-a205e7a21432,other [LOC-000502],THOOTHUKUDI,THOOTHUKUDI Station,8.705353,77.87559,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000502
92a15cc1-39d9-5fb6-8d30-1f500f9757d6,industrial [LOC-000503],THE_NILGIRIS,THE_NILGIRIS Station,11.648071,76.715929,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000503
66984608-e839-53e1-b840-1f537033d970,bus_terminal [LOC-000504],ERODE,ERODE Station,11.481584,77.500594,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000504
161c0f10-3917-5051-b4b4-b2bdece5848b,other [LOC-000505],MADURAI,MADURAI Station,10.292001,77.780058,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000505
175dbdc9-8ba9-57b5-8178-7aab8a125df2,religious [LOC-000506],ARIYALUR,ARIYALUR Station,11.209501,78.830889,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000506
801704ee-5e58-5240-a192-2735fe1c14dd,educational [LOC-000507],SALEM,SALEM Station,11.819306,78.141292,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000507
fa6576a9-05b5-5cbb-a489-20c60b564e25,railway_area [LOC-000508],SIVAGANGA,SIVAGANGA Station,10.027235,78.765687,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000508
8cae1908-bc31-5484-ab2a-4bd0c1324d32,religious [LOC-000509],RANIPET,RANIPET Station,12.978137,79.097343,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000509
622327f3-5a82-5653-8fa2-582b0d5a86aa,road [LOC-000510],NAMAKKAL,NAMAKKAL Station,10.965149,78.247762,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000510
89482a37-2c2d-510e-8ef2-e1c0fcd29c2b,market [LOC-000511],THIRUVARUR,THIRUVARUR Station,10.346381,79.579741,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000511
6e77cc63-ab93-52ed-95ed-0a4e7fdb8022,market [LOC-000512],TENKASI,TENKASI Station,8.62024,77.371769,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000512
e536cc86-edf0-528a-bd1f-0f4a866c4bf7,residential [LOC-000513],ERODE,ERODE Station,11.310547,77.629562,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000513
468475d9-a5c5-501f-8166-c136f831813c,agricultural [LOC-000514],TIRUPATHUR,TIRUPATHUR Station,12.343275,78.414582,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000514
ed48c93c-825d-52c7-ac41-8c3cc637eb2b,commercial [LOC-000515],KALLAKURICHI,KALLAKURICHI Station,11.846286,79.30502,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000515
be342a4e-b82f-5961-8cb6-17da2be5b49a,other [LOC-000516],NAMAKKAL,NAMAKKAL Station,10.955694,78.123457,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000516
484f1f8b-c1b3-5f79-adcc-c905d94a6c9b,railway_area [LOC-000517],THE_NILGIRIS,THE_NILGIRIS Station,11.619641,76.713666,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000517
ce5435a6-eb8b-51be-88a1-7be261512837,bus_terminal [LOC-000518],TIRUNELVELI,TIRUNELVELI Station,8.899846,77.848053,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000518
8a293c57-8125-595b-8c68-0ceb1bae2aa5,agricultural [LOC-000519],KANCHEEPURAM,KANCHEEPURAM Station,12.994389,80.000957,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000519
a80c7463-b095-5a26-ba78-e1ac44969697,government [LOC-000520],PUDUKOTTAI,PUDUKOTTAI Station,10.25824,78.631829,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000520
a65b4c68-d8c8-5de5-b3c3-3f19e254b247,commercial [LOC-000521],PERAMBALUR,PERAMBALUR Station,10.928767,78.87255,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000521
c04f7836-c0ff-50f8-8992-41b96e5b1469,road [LOC-000522],THOOTHUKUDI,THOOTHUKUDI Station,8.714512,77.877993,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000522
67cb02ca-a719-5689-ba03-690859f9ce2f,commercial [LOC-000523],KRISHNAGIRI,KRISHNAGIRI Station,12.499733,78.257848,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000523
89369290-122c-5883-9312-f7ecca960f8f,agricultural [LOC-000524],THE_NILGIRIS,THE_NILGIRIS Station,11.631644,76.693852,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000524
c4b7990c-e14e-54b9-b0fe-a1e319b0cf09,market [LOC-000525],THIRUVARUR,THIRUVARUR Station,10.371724,79.660154,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000525
73142f2e-c748-53eb-a472-104f8cca4c83,agricultural [LOC-000526],VIRUDHUNAGAR,VIRUDHUNAGAR Station,9.701296,77.933747,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000526
8deaab9c-e4bf-5500-84fe-e5f283087187,railway_area [LOC-000527],THIRUVARUR,THIRUVARUR Station,10.268442,79.536162,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000527
28eca1e7-9865-53f9-90b6-f34305062dc8,entertainment [LOC-000528],ERODE,ERODE Station,11.376639,77.561643,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000528
863e2c54-fa76-52e7-9b9b-9b14c5779da8,financial [LOC-000529],NAMAKKAL,NAMAKKAL Station,10.994887,78.145516,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000529
cd327199-2578-5983-b5b0-a0cd592fcbba,industrial [LOC-000530],CHENGALPATTU,CHENGALPATTU Station,12.680539,80.230094,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000530
ff1809da-00d0-5c08-92fd-bd7a38376146,educational [LOC-000531],SIVAGANGA,SIVAGANGA Station,10.122032,78.898765,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000531
f4edf7a7-94b6-5838-a9a4-87f443e95a67,agricultural [LOC-000532],TIRUVANNAMALAI,TIRUVANNAMALAI Station,12.368649,78.716973,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000532
d3a798cb-133e-5ca9-844c-9cf6f54e82df,religious [LOC-000533],VILUPPURAM,VILUPPURAM Station,11.830788,79.307013,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000533
2fbed0ee-4151-52dd-bdce-625dae3f88f5,commercial [LOC-000534],COIMBATORE,COIMBATORE Station,10.982519,76.714741,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000534
8c5a775d-11da-559d-b91d-41e2e9d9b3af,agricultural [LOC-000535],CHENGALPATTU,CHENGALPATTU Station,12.721941,80.143602,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000535
75d6e069-d90a-5667-81f2-de8840c4eb4d,entertainment [LOC-000536],CUDDALORE,CUDDALORE Station,11.705902,79.772741,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000536
557238d8-ceb3-5f08-813b-ef8af130cce6,highway [LOC-000537],RANIPET,RANIPET Station,12.987102,79.149519,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000537
a10dc428-8aea-57e7-9182-fc16d963cc1b,financial [LOC-000538],CHENGALPATTU,CHENGALPATTU Station,12.669678,80.246265,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000538
c880561c-6b7f-5598-932a-b534445b6b30,residential [LOC-000539],THIRUVARUR,THIRUVARUR Station,10.262678,79.50792,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000539
03a3a739-c783-5289-b9c3-1dbdebd30a7b,industrial [LOC-000540],THE_NILGIRIS,THE_NILGIRIS Station,11.504633,76.654701,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000540
537a0ccc-6dcb-5223-9826-6d0622247d1b,financial [LOC-000541],COIMBATORE,COIMBATORE Station,10.852977,76.706711,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000541
348bcf61-8efe-550a-adea-44eaecc89f8a,residential [LOC-000542],KANYAKUMARI,KANYAKUMARI Station,8.066359,77.490629,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000542
cccbd216-e3d2-51c6-9de2-e3d3c2639530,road [LOC-000543],NAGAPATTINAM,NAGAPATTINAM Station,10.874643,79.748244,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000543
3ddb9c83-b343-5815-9941-46a0998a4012,religious [LOC-000544],SIVAGANGA,SIVAGANGA Station,10.100959,78.80229,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000544
88707893-1b61-5d52-a312-1290e1b89011,industrial [LOC-000545],SIVAGANGA,SIVAGANGA Station,10.177542,78.7579,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000545
0e39565e-1c65-5240-a5db-173361be7ed3,other [LOC-000546],THIRUVALLUR,THIRUVALLUR Station,12.993683,80.07131,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000546
b5ffa86f-7016-55a9-ba70-cfe748058661,industrial [LOC-000547],VIRUDHUNAGAR,VIRUDHUNAGAR Station,9.556491,78.023215,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000547
dd26cd13-3b3c-553e-9786-4446eb787580,online [LOC-000548],COIMBATORE,COIMBATORE Station,10.884936,76.763163,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000548
0aecf3d2-2f20-590b-a4c7-562247eceece,road [LOC-000549],THIRUVALLUR,THIRUVALLUR Station,13.043473,79.951928,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000549
bed85fe1-3270-55a1-89ef-346062dd94bb,financial [LOC-000550],NAMAKKAL,NAMAKKAL Station,11.066604,78.091697,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000550
f8c2a93d-9bc9-510d-a094-9cf5afa3e881,market [LOC-000551],KANCHEEPURAM,KANCHEEPURAM Station,12.936266,79.854541,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000551
fbdf4868-0c8d-5014-9ea4-f99c281cf979,educational [LOC-000552],RAMANATHAPURAM,RAMANATHAPURAM Station,9.294891,78.912985,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000552
b8195601-13e2-5dac-b965-84ce34d41392,religious [LOC-000553],MAYILADUTHURAI,MAYILADUTHURAI Station,11.312766,79.645605,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000553
1a87bcf1-341f-59e9-9af3-8466ef57d573,other [LOC-000554],TIRUPATHUR,TIRUPATHUR Station,12.453279,78.360554,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000554
cbf64782-3589-5cf5-8934-98a8ce56d7d7,market [LOC-000555],SALEM,SALEM Station,11.831342,78.060974,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000555
0f6d683c-8b3d-552b-b004-b027c4908f65,online [LOC-000556],KARUR,KARUR Station,10.676701,77.884059,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000556
1168a4b8-1373-53ff-aa28-3c609ac72876,market [LOC-000557],PERAMBALUR,PERAMBALUR Station,10.933312,78.845911,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000557
1d37f0c1-d883-55ad-b254-63ed875d763e,railway_area [LOC-000558],THENI,THENI Station,10.049876,77.319402,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000558
dd6e2680-db33-5cff-9010-5b5364584ee9,road [LOC-000559],MADURAI,MADURAI Station,10.25918,77.810628,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000559
d5ad039d-1772-5274-aeac-bb0d83d5de49,railway_area [LOC-000560],CHENNAI,CHENNAI Station,13.137768,80.140401,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000560
33a3ecb7-2863-5a30-8dfd-5da0b65c16ab,religious [LOC-000561],TIRUNELVELI,TIRUNELVELI Station,9.014875,77.72576,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000561
584f28c2-8bb7-5801-bcd9-011d28ebb014,railway_area [LOC-000562],KUMBAKONAM,KUMBAKONAM Station,11.036844,79.567307,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000562
d963ed50-77a3-55f7-81af-f98a0bdaa779,other [LOC-000563],THOOTHUKUDI,THOOTHUKUDI Station,8.727102,77.904852,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000563
ddb5dd8f-4b16-57aa-a3a0-781edceeb8fa,financial [LOC-000564],PUDUKOTTAI,PUDUKOTTAI Station,10.216934,78.550902,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000564
61802ac8-8720-5128-b907-549768d057d5,market [LOC-000565],TIRUNELVELI,TIRUNELVELI Station,9.075697,77.794659,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000565
ae89de7b-fbdc-55bb-98ef-a2adbe7caf47,road [LOC-000566],VILUPPURAM,VILUPPURAM Station,11.702523,79.235399,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000566
3aaa2f74-066b-521d-b4c8-eabc6c879ac0,financial [LOC-000567],THENI,THENI Station,10.022136,77.358665,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000567
7b85c895-06bc-5825-8b03-aec152866d63,religious [LOC-000568],VILUPPURAM,VILUPPURAM Station,11.731307,79.238333,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000568
c441e344-9b5c-5863-8140-9551ed4514b7,financial [LOC-000569],SALEM,SALEM Station,11.692408,78.131188,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000569
50b0dd83-d710-5a5e-a7ab-9c21ac996fc2,religious [LOC-000570],PERAMBALUR,PERAMBALUR Station,11.021087,78.875621,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000570
1bdc1998-b2c5-53fd-a17e-8772990420de,financial [LOC-000571],ERODE,ERODE Station,11.452018,77.618047,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000571
7101be7a-9f15-5663-bd75-40e01e1079c7,entertainment [LOC-000572],TIRUPPUR,TIRUPPUR Station,11.121963,77.214244,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000572
79662fc8-516a-5589-9b11-1e9d27034839,educational [LOC-000573],KARUR,KARUR Station,10.651554,77.861486,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000573
b19ba4a5-89aa-5bc9-8b8a-b36a7ce796d0,financial [LOC-000574],DHARMAPURI,DHARMAPURI Station,11.75195,78.251852,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000574
d38fb0f6-ffb8-5b2e-9074-ca1dc5519ee6,government [LOC-000575],KANCHEEPURAM,KANCHEEPURAM Station,12.897919,79.843224,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000575
c81c34a8-c803-58cb-bd4c-387a08edc0e7,financial [LOC-000576],VILUPPURAM,VILUPPURAM Station,11.685921,79.223145,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000576
786929a6-6bf6-55ce-a176-a8b26e9c4b4a,highway [LOC-000577],MAYILADUTHURAI,MAYILADUTHURAI Station,11.324596,79.699648,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000577
8e39a879-c56e-5375-ae06-23e1a25ec2f7,railway_area [LOC-000578],DHARMAPURI,DHARMAPURI Station,11.846844,78.298974,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000578
e59be918-3b3d-5228-9306-69c0c9ba1251,educational [LOC-000579],ARIYALUR,ARIYALUR Station,11.08767,78.784875,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000579
eab298ad-caa6-500d-a98c-680e04a96cc8,industrial [LOC-000580],THIRUVARUR,THIRUVARUR Station,10.353502,79.601399,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000580
937c8efd-a251-5e8c-ab06-24202c64580f,bus_terminal [LOC-000581],THENI,THENI Station,10.008797,77.349689,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000581
3d73e200-496c-58c7-8c95-9107ed1f4189,entertainment [LOC-000582],MAYILADUTHURAI,MAYILADUTHURAI Station,11.176915,79.613892,,imported,12fe593e-e883-5cac-9710-f2ba74198299,21_location.csv,LOC-000582
